"IndividualId","Time [min]","Organism|PeripheralVenousBlood|mAb|Plasma (Peripheral Venous Blood) [µmol/l]"
0,0,0
0,5,0.16624816
0,10,0.1623018
0,15,0.15925433
0,20,0.15678315
0,25,0.15474163
0,30,0.15302789
0,35,0.15156928
0,40,0.15031281
0,45,0.14921911
0,50,0.14825824
0,55,0.14740704
0,60,0.14664721
0,65,0.14596413
0,70,0.14534591
0,75,0.1447828
0,80,0.14426671
0,85,0.1437909
0,90,0.14334969
0,95,0.14293835
0,100,0.14255278
0,105,0.14218958
0,110,0.1418458
0,115,0.14151897
0,120,0.14120694
0,125,0.14090787
0,130,0.14062022
0,135,0.14034262
0,140,0.14007393
0,145,0.13981314
0,150,0.1395594
0,155,0.13931197
0,160,0.1390702
0,165,0.13883354
0,170,0.1386015
0,175,0.13837367
0,180,0.13814968
0,185,0.1379292
0,190,0.13771199
0,195,0.13749775
0,200,0.1372863
0,205,0.13707745
0,210,0.13687102
0,215,0.13666686
0,220,0.13646486
0,225,0.13626488
0,230,0.13606682
0,235,0.13587059
0,240,0.1356761
0,245,0.13548328
0,250,0.13529205
0,255,0.13510235
0,260,0.13491413
0,265,0.13472731
0,270,0.13454188
0,275,0.13435778
0,280,0.13417496
0,285,0.13399339
0,290,0.13381302
0,295,0.13363382
0,300,0.13345578
0,305,0.13327886
0,310,0.13310301
0,315,0.13292824
0,320,0.1327545
0,325,0.13258179
0,330,0.13241005
0,335,0.13223928
0,340,0.13206948
0,345,0.13190061
0,350,0.13173264
0,355,0.13156559
0,360,0.13139941
0,365,0.1312341
0,370,0.13106963
0,375,0.130906
0,380,0.1307432
0,385,0.13058122
0,390,0.13042001
0,395,0.1302596
0,400,0.13009997
0,405,0.12994109
0,410,0.12978296
0,415,0.12962557
0,420,0.12946892
0,425,0.12931299
0,430,0.12915777
0,435,0.12900324
0,440,0.1288494
0,445,0.12869626
0,450,0.1285438
0,455,0.12839198
0,460,0.12824084
0,465,0.12809035
0,470,0.1279405
0,475,0.12779129
0,480,0.1276427
0,485,0.12749475
0,490,0.12734742
0,495,0.1272007
0,500,0.12705457
0,505,0.12690905
0,510,0.12676412
0,515,0.12661977
0,520,0.12647602
0,525,0.12633283
0,530,0.12619022
0,535,0.12604818
0,540,0.12590669
0,545,0.12576576
0,550,0.12562537
0,555,0.12548554
0,560,0.12534624
0,565,0.1252075
0,570,0.12506928
0,575,0.12493158
0,580,0.124794416
0,585,0.12465777
0,590,0.124521635
0,595,0.12438602
0,600,0.12425091
0,605,0.1241163
0,610,0.1239822
0,615,0.123848595
0,620,0.12371548
0,625,0.12358286
0,630,0.123450726
0,635,0.123319075
0,640,0.1231879
0,645,0.12305721
0,650,0.12292699
0,655,0.122797236
0,660,0.12266795
0,665,0.12253914
0,670,0.12241078
0,675,0.122282885
0,680,0.12215544
0,685,0.122028455
0,690,0.121901914
0,695,0.12177582
0,700,0.121650174
0,705,0.121524975
0,710,0.12140021
0,715,0.12127588
0,720,0.121151984
0,1080,0.11323615
0,1440,0.106914505
0,1800,0.10177753
0,2160,0.097543016
0,2520,0.09400632
0,2880,0.09101593
0,3240,0.08845806
0,3600,0.08624622
0,3960,0.08431389
0,4320,0.08260936
0,4680,0.08109203
0,5040,0.079729706
0,5400,0.07849666
0,5760,0.07737213
0,6120,0.07633925
0,6480,0.07538424
0,6840,0.07449571
0,7200,0.07366427
0,7560,0.07288206
0,7920,0.07214252
0,8280,0.0714401
0,8640,0.070770144
0,9000,0.070128664
0,9360,0.069512285
0,9720,0.068918094
0,10080,0.068343624
0,10440,0.067786716
0,10800,0.067245536
0,11160,0.06671847
0,11520,0.066204116
0,11880,0.06570129
0,12240,0.06520891
0,12600,0.06472608
0,12960,0.06425196
0,13320,0.063785866
0,13680,0.063327156
0,14040,0.06287529
0,14400,0.062429782
0,14760,0.061990205
0,15120,0.061556175
0,15480,0.06112736
0,15840,0.060703464
0,16200,0.060284216
0,16560,0.059869383
0,16920,0.059458755
